No.	Accession	Taxon name
5542	GCA_900112355.1	Streptomyces aidingensis
5543	GCA_900112395.1	Algibacter lectus
5544	GCA_900112405.1	Fructobacillus durionis
5545	GCA_900112505.1	Devosia psychrophila
5546	GCA_900112515.1	Epibacterium multivorans
5547	GCA_900112525.1	Klenkia taihuensis
5548	GCA_900112545.1	Pseudooceanicola nitratireducens
5549	GCA_900112645.1	Pseudomonas straminea
5550	GCA_900112725.1	Roseovarius indicus
5551	GCA_900112925.1	Paenibacillus algorifonticola
5552	GCA_900112985.1	Pedobacter antarcticus
5553	GCA_900113265.1	Jannaschia rubra
5554	GCA_900113325.1	Sporolactobacillus nakayamae subsp. nakayamae
5555	GCA_900113335.1	Desulfallas arcticus
5556	GCA_900113445.1	Corynebacterium spheniscorum
5557	GCA_900113455.1	Lactobacillus ruminis
5558	GCA_900113515.1	Amycolatopsis regifaucium
5559	GCA_900113745.1	Pseudomonas guineae
5560	GCA_900113825.1	Paraburkholderia megapolitana
5561	GCA_900113905.1	Pseudomonas argentinensis
5562	GCA_900113935.1	Aquamicrobium aerolatum
5563	GCA_900114035.1	Amycolatopsis sacchari
5564	GCA_900114065.1	Pseudomonas kunmingensis
5565	GCA_900114135.1	Celeribacter halophilus
5566	GCA_900114165.1	Halobacillus dabanensis
5567	GCA_900114215.1	Streptomyces pini
5568	GCA_900114315.1	Roseomonas stagni
5569	GCA_900114445.1	Salinicoccus halodurans
5570	GCA_900114545.1	Halanaerobium salsuginis
5571	GCA_900114685.1	Nocardia asteroides
5572	GCA_900114765.1	Pseudomonas pachastrellae
5573	GCA_900114805.1	Agrococcus baldri
5574	GCA_900114845.1	Nocardioides simplex
5575	GCA_900114875.1	Chryseobacterium limigenitum
5576	GCA_900115005.1	Pseudonocardia ammonioxydans
5577	GCA_900115035.1	Thioclava dalianensis
5578	GCA_900115095.1	Actinomadura madurae
5579	GCA_900115145.1	Salegentibacter flavus
5580	GCA_900115395.1	Geodermatophilus dictyosporus
5581	GCA_900115475.1	Pseudomonas composti
5582	GCA_900115485.1	Pasteurella multocida subsp. gallicida
5583	GCA_900115495.1	Enterovibrio norvegicus
5584	GCA_900115555.1	Pseudomonas borbori
5585	GCA_900115695.1	Pseudomonas toyotomiensis
5586	GCA_900115715.1	Pseudomonas sagittaria
5587	GCA_900115725.1	Nitrosomonas cryotolerans
5588	GCA_900115845.1	Bacillus endophyticus
5589	GCA_900115905.1	Pseudomonas formosensis
5590	GCA_900116135.1	Saccharopolyspora flava
5591	GCA_900116145.1	Streptomyces harbinensis
5592	GCA_900116435.1	Pseudoalteromonas lipolytica
5593	GCA_900116445.1	Paraburkholderia aspalathi
5594	GCA_900116515.1	Geodermatophilus amargosae
5595	GCA_900116565.1	Crenotalea thermophila
5596	GCA_900116605.1	Pseudomonas marincola
5597	GCA_900116625.1	Idiomarina abyssalis
5598	GCA_900116635.1	Xenorhabdus koppenhoeferi
5599	GCA_900116805.1	Alicyclobacillus macrosporangiidus
5600	GCA_900116825.1	Acidovorax caeni
5601	GCA_900119105.1	Chitinophaga sancti
5602	GCA_900119165.1	Amycolatopsis australiensis
5603	GCA_900119185.1	Sinomicrobium oceani
5604	GCA_900119495.1	Arcanobacterium urinimassiliense
5605	GCA_900119695.1	Actinomyces urinae
5606	GCA_900119735.1	Marinospirillum alkaliphilum
5607	GCA_900119795.1	Tenacibaculum maritimum
5608	GCA_900119835.1	Lactococcus chungangensis
5609	GCA_900119845.1	Devosia enhydra
5610	GCA_900119895.1	Collinsella phocaeensis
5611	GCA_900120125.1	Gemella massiliensis
5612	GCA_900120165.1	Ezakiella massiliensis
5613	GCA_900120405.1	Urinacoccus massiliensis
5614	GCA_900120415.1	Varibaculum timonense
5615	GCA_900128415.1	Anaerococcus mediterraneensis
5616	GCA_900128425.1	Anaerococcus urinomassiliensis
5617	GCA_900128455.1	Bacteroides mediterraneensis
5618	GCA_900128475.1	Mediterranea massiliensis
5619	GCA_900128495.1	Bacteroides ilei
5620	GCA_900128895.1	Sphingorhabdus marina
5621	GCA_900128905.1	Bacteroides luti
5622	GCA_900128925.1	Halomonas ilicicola
5623	GCA_900128975.1	Devosia limi
5624	GCA_900128985.1	Dysgonomonas macrotermitis
5625	GCA_900129005.1	Leeuwenhoekiella marinoflava
5626	GCA_900129025.1	Mariniphaga anaerophila
5627	GCA_900129035.1	Psychroflexus salarius
5628	GCA_900129045.1	Bifidobacterium merycicum
5629	GCA_900129065.1	Bacteroides faecichinchillae
5630	GCA_900129095.1	Microbulbifer donghaiensis
5631	GCA_900129115.1	Thermoanaerobacter uzonensis
5632	GCA_900129155.1	Marinomonas polaris
5633	GCA_900129185.1	Vibrio gazogenes
5634	GCA_900129195.1	Desulfotomaculum putei
5635	GCA_900129205.1	Thermomonas hydrothermalis
5636	GCA_900129215.1	Pedobacter caeni
5637	GCA_900129235.1	Litoreibacter ascidiaceicola
5638	GCA_900129245.1	Chryseobacterium arachidis
5639	GCA_900129255.1	Halomonas meridiana
5640	GCA_900129265.1	Caloramator proteoclasticus
5641	GCA_900129275.1	Arenibacter palladensis
5642	GCA_900129285.1	Desulfofundulus australicus
5643	GCA_900129295.1	Flavisolibacter ginsengisoli
5644	GCA_900129305.1	Desulfacinum infernum
5645	GCA_900129325.1	Kaistia soli
5646	GCA_900129375.1	Streptoalloteichus hindustanus
5647	GCA_900129385.1	Chryseobacterium takakiae
5648	GCA_900129395.1	Sulfitobacter pseudonitzschiae
5649	GCA_900129405.1	Flavobacterium fontis
5650	GCA_900129445.1	Salegentibacter echinorum
5651	GCA_900129465.1	Chitinophaga niabensis
5652	GCA_900129495.1	Geodermatophilus nigrescens
5653	GCA_900129545.1	Flavobacterium fluvii
5654	GCA_900129555.1	Flavobacterium defluvii
5655	GCA_900129575.1	Flavobacterium segetis
5656	GCA_900129585.1	Flavobacterium micromati
5657	GCA_900129595.1	Flavobacterium frigidimaris
5658	GCA_900129605.1	Flexibacter aurantiacus
5659	GCA_900129645.1	Acetomicrobium flavidum
5660	GCA_900129655.1	Bacteroides clarus
5661	GCA_900129665.1	Flagellimonas flava
5662	GCA_900129725.1	Chryseolinea serpens
5663	GCA_900129745.1	Winogradskyella jejuensis
5664	GCA_900129755.1	Chryseobacterium oranimense
5665	GCA_900129785.1	Algoriphagus halophilus
5666	GCA_900129835.1	Pseudomonas xanthomarina
5667	GCA_900129865.1	Virgibacillus chiguensis
5668	GCA_900129875.1	Marivita hallyeonensis
5669	GCA_900129885.1	Candidimonas bauzanensis
5670	GCA_900129915.1	Tepidibacter thalassicus
5671	GCA_900129925.1	Anaerosphaera aminiphila
5672	GCA_900129935.1	Desulfosporosinus lacus
5673	GCA_900129945.1	Butyrivibrio fibrisolvens
5674	GCA_900129965.1	Clostridium grantii
5675	GCA_900129985.1	Thermosipho atlanticus
5676	GCA_900129995.1	Caloranaerobacter azorensis
5677	GCA_900130005.1	Clostridium collagenovorans
5678	GCA_900130045.1	Leeuwenhoekiella palythoae
5679	GCA_900130055.1	Clostridium intestinale
5680	GCA_900130105.1	Vibrio aerogenes
5681	GCA_900130125.1	Bacteroides congonensis
5682	GCA_900130135.1	Bacteroides togonis
5683	GCA_900141765.1	Chryseobacterium zeae
5684	GCA_900141785.1	Aquimarina spongiae
5685	GCA_900141805.1	Hymenobacter daecheongensis
5686	GCA_900141815.1	Rubritalea squalenifaciens
5687	GCA_900141825.1	Pseudobutyrivibrio xylanivorans
5688	GCA_900141845.1	Clostridium cavendishii
5689	GCA_900141905.1	Roseomonas rosea
5690	GCA_900141915.1	Tessaracoccus bendigoensis
5691	GCA_900141925.1	Pseudomonas zeshuii
5692	GCA_900141935.1	Arenibacter nanhaiticus
5693	GCA_900141975.1	Aureimonas altamirensis
5694	GCA_900141985.1	Nocardiopsis flavescens
5695	GCA_900142015.1	Bacteroides stercorirosoris
5696	GCA_900142055.1	Flavobacterium haoranii
5697	GCA_900142065.1	Agromyces cerinus subsp. cerinus
5698	GCA_900142075.1	Clostridium amylolyticum
5699	GCA_900142175.1	Maribacter aquivivus
5700	GCA_900142195.1	Paraburkholderia terricola
5701	GCA_900142205.1	Reichenbachiella agariperforans
5702	GCA_900142215.1	Anaerocolumna jejuensis
5703	GCA_900142235.1	Tepidibacter formicigenes
5704	GCA_900142275.1	Anaerobranca californiensis
5705	GCA_900142325.1	Chryseobacterium molle
5706	GCA_900142365.1	Pseudonocardia thermophila
5707	GCA_900142375.1	Desulfotomaculum aeronauticum
5708	GCA_900142385.1	Marinobacter antarcticus
5709	GCA_900142395.1	Hymenobacter psychrotolerans
5710	GCA_900142405.1	Muricauda antarctica
5711	GCA_900142435.1	Thermocrinis minervae
5712	GCA_900142445.1	Chryseobacterium polytrichastri
5713	GCA_900142575.1	Streptomyces paucisporeus
5714	GCA_900142605.1	Chitinophaga jiangningensis
5715	GCA_900142635.1	Myroides xuanwuensis
5716	GCA_900142645.1	Eubacterium callanderi
5717	GCA_900142655.1	Pseudomonas punonensis
5718	GCA_900142665.1	Roseovarius pacificus
5719	GCA_900142675.1	Bacillus rhizosphaerae
5720	GCA_900142685.1	Flavobacterium chilense
5721	GCA_900142695.1	Flavobacterium xanthum
5722	GCA_900142715.1	Flavobacterium pectinovorum
5723	GCA_900142725.1	Labrenzia suaedae
5724	GCA_900142735.1	Flavobacterium saccharophilum
5725	GCA_900142755.1	Halomonas cupida
5726	GCA_900142775.1	Flavobacterium flevense
5727	GCA_900142785.1	Chryseobacterium carnipullorum
5728	GCA_900142805.1	Salinicoccus alkaliphilus
5729	GCA_900142875.1	Paracoccus solventivorans
5730	GCA_900142885.1	Flavobacterium xinjiangense
5731	GCA_900142895.1	Halomonas subglaciescola
5732	GCA_900142975.1	Salegentibacter salegens
5733	GCA_900143085.1	Gracilibacillus kekensis
5734	GCA_900143095.1	Pseudomonas asturiensis
5735	GCA_900143185.1	Chryseobacterium scophthalmum
5736	GCA_900143245.1	Flavobacterium fryxellicola
5737	GCA_900143265.1	Fervidobacterium gondwanense
5738	GCA_900143515.1	Micromonospora cremea
5739	GCA_900143645.1	Anaerocolumna xylanovorans
5740	GCA_900143685.1	Parolsenella massiliensis
5741	GCA_900143745.1	Vibrio quintilis
5742	GCA_900148515.1	Algoriphagus zhangzhouensis
5743	GCA_900148835.1	Flavobacterium cucumis
5744	GCA_900155365.1	Collinsella bouchesdurhonensis
5745	GCA_900155385.1	Halomonas massiliensis
5746	GCA_900155415.1	Christensenella massiliensis
5747	GCA_900155435.1	Actinomyces provencensis
5748	GCA_900155535.1	Corynebacterium urinapleomorphum
5749	GCA_900155555.1	Mobilibacterium timonense
5750	GCA_900155575.1	Actinotignum timonense
5751	GCA_900155585.1	Peptoniphilus urinimassiliensis
5752	GCA_900155595.1	Actinomyces mediterranea
5753	GCA_900155605.1	Actinomyces marseillensis
5754	GCA_900155615.1	Massilimaliae massiliensis
5755	GCA_900155625.1	Virgibacillus dakarensis
5756	GCA_900155635.1	Olsenella urininfantis
5757	GCA_900155655.1	Prevotella ihumii
5758	GCA_900155735.1	Intestinibacillus massiliensis
5759	GCA_900155865.1	Bacteroides bouchesdurhonensis
5760	GCA_900155935.1	Lysobacter tolerans
5761	GCA_900155945.1	Marinobacterium stanieri
5762	GCA_900155965.1	Mucilaginibacter lappiensis
5763	GCA_900155985.1	Maribacter ulvicola
5764	GCA_900156035.1	Corynebacterium afermentans subsp. afermentans
5765	GCA_900156065.1	Micromonospora avicenniae
5766	GCA_900156105.1	Alkalispirochaeta americana
5767	GCA_900156125.1	Domibacillus enclensis
5768	GCA_900156205.1	Leptospira interrogans
5769	GCA_900156215.1	Streptococcus equi subsp. equi
5770	GCA_900156285.1	Halanaerobium kushneri
5771	GCA_900156315.1	Microbispora rosea subsp. rosea
5772	GCA_900156335.1	Sphaerotilus natans subsp. natans
5773	GCA_900156345.1	Pontibacter indicus
5774	GCA_900156375.1	Paenibacillus macquariensis subsp. macquariensis
5775	GCA_900156405.1	Shewanella morhuae
5776	GCA_900156415.1	Pontibacter lucknowensis
5777	GCA_900156495.1	Williamsia sterculiae
5778	GCA_900156505.1	Yoonia rosea
5779	GCA_900156635.1	Neptunomonas antarctica
5780	GCA_900156645.1	Salimicrobium flavidum
5781	GCA_900156665.1	Corynebacterium appendicis
5782	GCA_900156685.1	Chryseobacterium piscicola
5783	GCA_900156695.1	Rhodobacter vinaykumarii
5784	GCA_900156725.1	Chryseobacterium chaponense
5785	GCA_900156735.1	Chryseobacterium ureilyticum
5786	GCA_900156755.1	Alicyclobacillus vulcanalis
5787	GCA_900156805.1	Roseivivax lentus
5788	GCA_900156815.1	Gemmobacter megaterium
5789	GCA_900156825.1	Chryseobacterium gambrini
5790	GCA_900156835.1	Paracoccus saliphilus
5791	GCA_900156865.1	Bacillus sinesaloumensis
5792	GCA_900156875.1	Bacillus dakarensis
5793	GCA_900156895.1	Mesorhizobium prunaredense
5794	GCA_900162815.1	Psychrobacter pasteurii
5795	GCA_900162825.1	Psychrobacter piechaudii
5796	GCA_900163565.1	Agrococcus casei
5797	GCA_900163655.1	Brachybacterium nesterenkovii
5798	GCA_900163965.1	Vibrio ruber
5799	GCA_900166625.1	Halobacillus massiliensis
5800	GCA_900166635.1	Oceanobacillus timonensis
5801	GCA_900166915.1	Mycolicibacterium boenickei
5802	GCA_900166965.1	Photobacterium piscicola
5803	GCA_900167055.1	Lysobacter spongiicola
5804	GCA_900167165.1	Carboxydocella sporoproducens
5805	GCA_900167265.1	Clostridium tetani
5806	GCA_900167325.1	Megasphaera cerevisiae
5807	GCA_900167435.1	Marinactinospora thermotolerans
5808	GCA_900167475.1	Aeromicrobium choanae
5809	GCA_900167575.1	Okibacterium fritillariae
5810	GCA_900168205.1	Chryseobacterium balustinum
5811	GCA_900169065.1	Brevibacterium aurantiacum
5812	GCA_900169175.1	Brevibacterium jeotgali
5813	GCA_900169265.1	Brevibacterium iodinum
5814	GCA_900169275.1	Brevibacterium casei
5815	GCA_900169485.1	Phoenicibacter congonensis
5816	GCA_900169505.1	Arabia massiliensis
5817	GCA_900169515.1	Urmitella timonensis
5818	GCA_900169785.1	Rhizobium sullae
5819	GCA_900170005.1	Gordonibacter massiliensis
5820	GCA_900172215.1	Ruegeria meonggei
5821	GCA_900172225.1	Ruegeria litorea
5822	GCA_900172235.1	Pseudoruegeria aquimaris
5823	GCA_900172265.1	Roseivivax jejudonensis
5824	GCA_900172285.1	Roseovarius aestuarii
5825	GCA_900172305.1	Pacificibacter marinus
5826	GCA_900172315.1	Palleronia marisminoris
5827	GCA_900172335.1	Roseovarius albus
5828	GCA_900172365.1	Roseovarius gaetbuli
5829	GCA_900172385.1	Pseudooceanicola marinus
5830	GCA_900175965.1	Rubrobacter radiotolerans
5831	GCA_900176115.1	Peptoniphilus asaccharolyticus
5832	GCA_900176135.1	Hymenobacter roseosalivarius
5833	GCA_900176165.1	Deinococcus hopiensis
5834	GCA_900176305.1	Clostridium acidisoli
5835	GCA_900176385.1	Janibacter indicus
5836	GCA_900176465.1	Fulvimarina manganoxydans
5837	GCA_900176605.1	Peptoniphilus vaginalis
5838	GCA_900176615.1	Clostridium massiliodielmoense
5839	GCA_900176635.1	Clostridium merdae
5840	GCA_900176645.1	Burkholderia singularis
5841	GCA_900176655.1	Collinsella vaginalis
5842	GCA_900176865.1	Corynebacterium fournieri
5843	GCA_900176885.1	Oceanobacillus senegalensis
5844	GCA_900177385.1	Carnobacterium iners
5845	GCA_900177405.1	Sphingomonas indica
5846	GCA_900177425.1	Paenibacillus uliginis
5847	GCA_900177535.1	Bacillus filamentosus
5848	GCA_900177715.1	Altererythrobacter xiamenensis
5849	GCA_900177725.1	Paraburkholderia susongensis
5850	GCA_900177745.1	Corynebacterium pollutisoli
5851	GCA_900178525.1	Massilibacteroides vaginae
5852	GCA_900183385.1	Listeria costaricensis
5853	GCA_900184035.1	Kosakonia pseudosacchari
5854	GCA_900184095.1	Vibrio mangrovi
5855	GCA_900184245.1	Brachybacterium massiliense
5856	GCA_900184265.1	Eggerthella timonensis
5857	GCA_900185035.1	Ruegeria arenilitoris
5858	GCA_900185905.1	Enterobacter cancerogenus
5859	GCA_900185935.1	Enterobacter soli
5860	GCA_900185945.1	Kosakonia oryzendophytica
5861	GCA_900186125.1	Listeria goaensis
5862	GCA_900186505.1	Enorma phocaeensis
5863	GCA_900186535.1	Marasmitruncus massiliensis
5864	GCA_900186615.1	Parabacteroides bouchesdurhonensis
5865	GCA_900186835.1	Pasteurella dagmatis
5866	GCA_900186865.1	Stenotrophomonas maltophilia
5867	GCA_900186955.1	Bacillus pumilus
5868	GCA_900186965.1	Legionella spiritensis
5869	GCA_900186975.1	Cutibacterium granulosum
5870	GCA_900186985.1	Staphylococcus piscifermentans
5871	GCA_900186995.1	Haemophilus pittmaniae
5872	GCA_900187015.1	Serratia ficaria
5873	GCA_900187025.1	Listeria ivanovii subsp. ivanovii
5874	GCA_900187045.1	Dermatophilus congolensis
5875	GCA_900187055.1	Staphylococcus simiae
5876	GCA_900187065.1	Mycolicibacterium thermoresistibile
5877	GCA_900187075.1	Staphylococcus stepanovicii
5878	GCA_900187085.1	Streptococcus merionis
5879	GCA_900187095.1	Legionella waltersii
5880	GCA_900187115.1	Arcobacter butzleri
5881	GCA_900187125.1	Flavobacterium mizutaii
5882	GCA_900187135.1	Corynebacterium ulcerans
5883	GCA_900187145.1	Mycolicibacter terrae
5884	GCA_900187155.1	Actinobacillus suis
5885	GCA_900187165.1	Clostridium cochlearium
5886	GCA_900187185.1	Chryseobacterium taklimakanense
5887	GCA_900187215.1	Corynebacterium imitans
5888	GCA_900187225.1	Listeria monocytogenes
5889	GCA_900187235.1	Corynebacterium urealyticum
5890	GCA_900187265.1	Rhodococcus rhodochrous
5891	GCA_900187285.1	Veillonella rodentium
5892	GCA_900187295.1	Corynebacterium cystitidis
5893	GCA_900187305.1	Neisseria zoodegmatis
5894	GCA_900187315.1	Listeria welshimeri
5895	GCA_900187355.1	Legionella lansingensis
5896	GCA_900187365.1	Rhodoblastus acidophilus
5897	GCA_900187375.1	Hymenobacter gelipurpurascens
5898	GCA_900187855.1	Actinomyces minihominis
5899	GCA_900187875.1	Polynucleobacter victoriensis
5900	GCA_900187995.1	Prevotella jejuni
5901	GCA_900188005.1	Actinoplanes regularis
5902	GCA_900188035.1	Puniceibacterium sediminis
5903	GCA_900188105.1	Actinomadura mexicana
5904	GCA_900188155.1	Pseudomonas segetis
5905	GCA_900188175.1	Pontibacter ummariensis
5906	GCA_900188235.1	Lutibacter agarilyticus
5907	GCA_900188255.1	Hymenobacter mucosus
5908	GCA_900188285.1	Pseudomonas nitroreducens
5909	GCA_900188375.1	Geodermatophilus pulveris
5910	GCA_900188445.1	Actinomadura meyerae
5911	GCA_900198195.1	Tenacibaculum jejuense
5912	GCA_900199185.1	Sphingomonas guangdongensis
5913	GCA_900199195.1	Paracoccus seriniphilus
5914	GCA_900199375.1	Gordonibacter urolithinfaciens
5915	GCA_900199455.1	Mesorhizobium carmichaelinearum
5916	GCA_900199545.1	Raoultibacter massiliensis
5917	GCA_900199705.1	Collinsella provencensis
5918	GCA_900199725.1	Bacillus massiliogabonensis
5919	GCA_900200035.1	Klebsiella grimontii
5920	GCA_900205605.1	Corynebacterium belfantii
5921	GCA_900205755.1	Polynucleobacter meluiroseus
5922	GCA_900207575.1	Rhodobacter ovatus
5923	GCA_900207585.1	Bacillus oleivorans
5924	GCA_900215145.1	Geodermatophilus sabuli
5925	GCA_900215335.1	Pedobacter xixiisoli
5926	GCA_900215465.1	Flagellimonas pacifica
5927	GCA_900215535.1	Pseudoxanthomonas wuyuanensis
5928	GCA_900215605.1	Cohaesibacter gelatinilyticus
5929	GCA_900215725.1	Ezakiella peruensis
5930	GCA_900217815.1	Rhodobacter maris
5931	GCA_900217905.1	Alcanivorax xenomutans
5932	GCA_900220965.1	Lysinibacillus acetophenoni
5933	GCA_900220975.1	Rhizobium subbaraonis
5934	GCA_900220985.1	Hoeflea halophila
5935	GCA_900220995.1	Salinicoccus kekensis
5936	GCA_900221005.1	Blastococcus aggregatus
5937	GCA_900230175.1	Salinibacterium xinjiangense
5938	GCA_900230195.1	Streptomyces zhaozhouensis
5939	GCA_900230205.1	Alysiella filiformis
5940	GCA_900230225.1	Spirosoma fluviale
5941	GCA_900239455.1	Tenacibaculum dicentrarchi
5942	GCA_900239485.1	Tenacibaculum finnmarkense
5943	GCA_900240215.1	Raoultibacter timonensis
5944	GCA_900240245.1	Lachnoclostridium edouardi
5945	GCA_900240275.1	Lactobacillus timonensis
5946	GCA_900240385.1	Clostridium minihomine
5947	GCA_900241005.1	Bacteroides cutis
5948	GCA_900241015.1	Metaprevotella massiliensis
5949	GCA_900258035.1	Burkholderia novacaledonica
5950	GCA_900302455.1	Ruegeria mediterranea
5951	GCA_900302505.1	Primorskyibacter insulae
5952	GCA_900312965.1	Corynebacterium diphtheriae subsp. lausannense
5953	GCA_900312995.1	Kushneria phyllosphaerae
5954	GCA_900323545.1	Actinomyces oralis
5955	GCA_900324475.1	Enterobacter bugandensis
5956	GCA_900380235.1	Xanthomonas fragariae
5957	GCA_900411375.1	Lactobacillus raoultii
5958	GCA_900444665.1	Acholeplasma oculi
5959	GCA_900444675.1	Achromobacter denitrificans
5960	GCA_900444835.1	Acinetobacter haemolyticus
5961	GCA_900444855.1	Acinetobacter johnsonii
5962	GCA_900444875.1	Acinetobacter junii
5963	GCA_900444945.1	Actinobacillus lignieresii
5964	GCA_900444965.1	Actinobacillus rossii
5965	GCA_900444995.1	Actinomyces bovis
5966	GCA_900445025.1	Schaalia odontolytica
5967	GCA_900445045.1	Actinomyces denticolens
5968	GCA_900445295.1	Arcobacter skirrowii
5969	GCA_900445365.1	Bacillus firmus
5970	GCA_900445565.1	Bacteroides eggerthii
5971	GCA_900445725.1	Bordetella bronchiseptica
5972	GCA_900445835.1	Bordetella avium
5973	GCA_900445995.1	Brevundimonas diminuta
5974	GCA_900446355.1	Campylobacter coli
5975	GCA_900446615.1	Campylobacter lari subsp. lari
5976	GCA_900446695.1	Capnocytophaga sputigena
5977	GCA_900446925.1	Citrobacter koseri
5978	GCA_900447015.1	Clostridium clostridioforme
5979	GCA_900447045.1	Clostridium paraputrificum
5980	GCA_900447205.1	Corynebacterium pilosum
5981	GCA_900447225.1	Edwardsiella ictaluri
5982	GCA_900447315.1	Edwardsiella hoshinae
5983	GCA_900447535.1	Dermacoccus nishinomiyaensis
5984	GCA_900447655.1	Enterococcus avium
5985	GCA_900447665.1	Enterococcus casseliflavus
5986	GCA_900447675.1	Corynebacterium striatum
5987	GCA_900447735.1	Enterococcus faecium
5988	GCA_900447935.1	Enterococcus gallinarum
